"","mip6_20_vs_0_logFC","mip6_20_vs_0_padj","mip6_120_vs_20_logFC","mip6_120_vs_20_padj","WT_20_vs_0_logFC","WT_20_vs_0_padj","WT_120_vs_20_logFC","WT_120_vs_20_padj","0_mip6d_vs_WT_logFC","0_mip6d_vs_WT_padj","20_mip6d_vs_WT_logFC","20_mip6d_vs_WT_padj","120_mip6d_vs_WT_logFC","120_mip6d_vs_WT_padj"
"YKR002W",0.0124225621308116,0.892757062527608,-0.0263371511709304,0.793766313931709,0.077500081142072,0.351417201250911,-0.141446459228123,0.0821636892972493,0.0162947436469801,0.981554826315923,-0.0487827753642803,0.657561991087817,0.0663265326929124,0.998144679239541
"YKR003W",0.0697086411018921,0.523107183667245,-0.231889350029391,0.0225978767113236,0.00761535484808848,0.948827404875157,-0.0605407969430335,0.610296136177516,0.0695923219603979,0.884890057056618,0.131685608214202,0.270759754258073,-0.0396629448721561,0.998144679239541
"YKR004C",0.115614263636682,0.498051503327293,0.502320380484928,0.000692840502664725,-0.088042769095173,0.59421617995778,0.51801862705554,0.00022920024138151,-0.224110623782871,0.690226845076699,-0.020453591051016,0.932940510454259,-0.0361518376216277,0.998144679239541
"YKR005C",0.21235706086587,0.12808590818197,0.136927779686352,0.362003732350327,0.39952381726058,0.00166561537193718,0.130348001020637,0.357425282441707,0.120858157718737,0.845024620666152,-0.0663085986759727,0.723484627609053,-0.0597288200102584,0.998144679239541
"YKR006C",-0.0103820770623064,0.917961471806844,-0.147629877005834,0.10994843547438,0.0712161476626927,0.441140821930911,-0.268113337947928,0.00139629382542486,0.0372856408499415,0.947968809374981,-0.0443125838750575,0.715974705367342,0.0761708770670368,0.998144679239541
"YKR007W",-0.515146473394004,0.00663198727414683,-0.0760629760681074,0.756115027848708,-0.113445450755477,0.59333268653478,-0.367972224362403,0.0647666353700634,0.0324659193513995,0.984503368956118,-0.369235103287127,0.100889582794371,-0.0773258549928311,0.998144679239541
"YKR008W",-0.208096030398954,0.113203544207302,-0.266746657823811,0.047575422725878,-0.371816378939593,0.00247262737326734,-0.0689709698990119,0.66022437712735,-0.0624109523069464,0.933011418793936,0.101309396233693,0.552896525722343,-0.0964662916911067,0.998144679239541
"YKR009C",0.503529974638193,0.000437578653452714,-0.0691166601807323,0.706334114517542,0.56795386169613,5.25887605789481e-05,-0.0515426763255766,0.780811007630495,0.140200988298855,0.828141307439774,0.0757771012409186,0.717178837050243,0.0582031173857629,0.998144679239541
"YKR010C",-0.26864465344272,0.0228382470007915,0.403642576193035,0.000551150250056366,-0.242364538022716,0.035155794779064,0.265194143886827,0.0240853692338717,-0.121639348933804,0.795291166105178,-0.147919464353808,0.309289176491119,-0.00947103204760084,0.998144679239541
"YKR011C",0.773500377342366,3.08940836875881e-06,-0.66348047165523,0.000115190195221654,1.11669992899652,4.41288504953625e-12,-1.05726017890974,1.03092666950193e-10,0.0731003395104333,0.954001200469806,-0.270099212143717,0.192990014237755,0.123680495110788,0.998144679239541
"YKR012C",0.552116323835026,0.000213367366324407,0.303296649347181,0.046151890681886,0.579752902887267,3.17382315990077e-05,-0.00629755247369543,0.970925829683378,-0.187921684239828,0.750525109940367,-0.215558263292068,0.216835263178742,0.0940359385288087,0.998144679239541
"YKR013W",0.0292167186453683,0.871530667413016,0.744808637759294,5.96942549964023e-07,0.106066985646343,0.535619024923081,0.516971179463517,0.00068518270152792,0.00623931698385492,0.996374681090247,-0.0706109500171196,0.751536132386113,0.157226508278658,0.966427713683316
"YKR014C",-0.336939267037257,2.11311163705698e-08,-0.155679426562631,0.0194229335532785,-0.0432910442896014,0.527637944381938,-0.321092825320004,4.34107043516386e-08,0.0956422370760392,0.672557866745771,-0.198005985671616,0.00445777923054888,-0.0325925869142438,0.998144679239541
"YKR015C",0.441231142313648,0.0222208832864271,0.568090629840444,0.00168855147595471,0.121103946550268,0.568367918958792,0.807898485577526,2.10474922128052e-06,0.0232553106736236,0.993729449214437,0.343382506437003,0.11818231945165,0.103574650699922,NA
"YKR016W",0.0189013836445226,0.847639377659841,-0.0939884086936121,0.324008849675766,-0.0864160318808597,0.323022481891551,0.0495569708672317,0.620296473773989,-0.0567207870906823,0.893069566493884,0.0485966284346999,0.680874827862756,-0.0949487511261439,0.935688203967253
"YKR017C",0.023907975445682,0.913297042183685,-0.279577176922254,0.173365170776124,0.07788140703845,0.716032770590896,-0.375340644829167,0.0523742641644093,0.0516324206750297,0.975463288375057,-0.00234101091773827,0.99240395499566,0.0934224569891746,0.998144679239541
"YKR018C",0.482205779405053,1.04448539807073e-10,-0.723572686999148,1.68372354284567e-22,0.506410085838198,7.61260708274863e-12,-0.777662062233492,3.31984968977219e-26,0.0261384008893377,0.97166162938309,0.00193409445619276,0.985874959210324,0.0560234696905369,0.998144679239541
"YKR019C",-0.0738241423498114,0.538133438617344,0.383080728999212,0.000258864216617066,0.0261677221924067,0.834893772638325,0.308687999793628,0.00274605883002645,0.0416352106267972,0.960551404774844,-0.0583566539154209,0.701388259961477,0.0160360752901632,0.998144679239541
"YKR020W",-0.141784534577515,0.477629475080826,0.078153925453784,0.730443094450609,0.0741593134597405,0.716032770590896,-0.0659749193901193,0.76821383939618,-0.0576468797591364,0.972454186936266,-0.273590727796392,0.203837278163761,-0.129461882952489,0.998144679239541
"YKR021W",0.202263220316414,0.0120109317751438,0.0519813744137693,0.595289426338881,-0.064783296011771,0.463781671659177,0.268597634813205,0.000638717407510299,0.013863031435683,0.984503368956118,0.280909547763868,0.00138099529050125,0.0642932873644318,0.998144679239541
"YKR022C",-0.0732327060403015,0.629833832576324,0.39755400793988,0.00295155970352923,0.0907582024377486,0.532061018493695,0.253514238434497,0.0587966707515952,-0.0524002875690241,0.959705149315391,-0.216391196047074,0.171474982345943,-0.0723514265416912,0.998144679239541
"YKR023W",-0.0723648741828096,0.630873223054828,0.0899492712763982,0.573239258993668,0.317831484216386,0.0127596757451697,-0.158803119511363,0.261945772490145,0.0761457257194593,0.919618754072084,-0.314050632679737,0.0337061216770606,-0.0652982418919754,0.998144679239541
"YKR024C",-0.0427860836101291,0.752540491473374,-0.0714112916680318,0.616680373712003,0.137733926853056,0.258567947200312,-0.232481999838974,0.0542985216822728,-0.0940465104194679,0.860236923676492,-0.274566520882653,0.0369846320582971,-0.113495812711711,0.984616905691601
"YKR025W",-0.148596754635943,0.264165628796244,0.163964726265721,0.238735904450485,0.00608361865915522,0.968408049274508,0.0233602428343512,0.888175309933246,-0.144257309001605,0.76181061320283,-0.298937682296703,0.0328330400752559,-0.158333198865333,0.899741615612076
"YKR026C",-0.220127399041843,0.00166727907472698,-0.276844334511656,0.000102772229658129,-0.17931601800737,0.0099297682197069,-0.218041787339321,0.00202161202602878,0.0134345302909475,0.981557830102282,-0.0273768507435257,0.794489677417287,-0.0861793979158603,0.9298933753134
"YKR027W",-0.226374263808742,0.00027417497450017,0.222537882919329,0.000444802454726839,-0.258728732414546,1.35841977425981e-05,0.237871432665001,7.86780310895263e-05,-0.0110227166770051,0.983346885135532,0.0213317519287985,0.821485766791731,0.00599820218312724,0.998144679239541
"YKR028W",-0.0838912116809369,0.42290678667954,-0.273488590556756,0.00520336686019586,-0.357828867054783,9.09910093770356e-05,-0.0135273791046511,0.915458274488091,-0.0240929903278548,0.97620978832749,0.249844665045992,0.0197279018065297,-0.0101165464061137,0.998144679239541
"YKR029C",-0.0453284968489405,0.715733866217194,0.0879840585800519,0.489318897281308,0.0665079002122368,0.575123458049547,-0.0476925763161791,0.718857023594316,0.0105337878415857,0.996333918045923,-0.101302609219592,0.467112701783212,0.0343740256766393,0.998144679239541
"YKR030W",-0.364262048545359,0.0194630651229515,-0.0938189124024415,0.624963166634821,-0.221229335741802,0.166422418923993,-0.164311373483142,0.349010462934827,0.00855550510997993,0.996374681090247,-0.134477207693577,0.514234461995353,-0.0639847466128766,0.998144679239541
"YKR031C",0.240992636077097,7.18245671143514e-05,-0.109908097862514,0.105061855934133,0.0530038954482222,0.439136736075602,0.045847623917905,0.537612194880562,-0.0302717307922888,0.935599269089799,0.157717009836586,0.0253829921401106,0.00196128805616668,0.998144679239541
"YKR032W",1.71813564775657,0.220383008553524,0.447955589366411,0.726377515071255,1.91700800841156,0.110360738041413,-0.576258627893631,0.625099613486452,-0.343504170310709,0.97703011133239,-0.542376530965694,0.707945481423738,0.481837686294348,NA
"YKR033C",0.625544287850488,0.690909859534235,1.63559053336758,0.234653684047066,0.88198202823174,0.530202945284144,0.450922430907055,0.763079337975684,-0.339311244241343,0.976480396523758,-0.595748984622595,0.744044712905483,0.58891911783793,NA
"YKR034W",1.67724702418537,0.00253102682119694,0.442515531758187,0.407482206780855,2.10546342197304,0.00118044342399167,1.17141252076103,0.0113642494190849,1.02522477336354,0.708366920418792,0.597008375575868,0.32082652831687,-0.131888613426974,NA
"YKR035C",0.12630474400327,0.344193864148087,-0.385634479670668,0.00198782631614062,0.491753539703825,2.32835684689609e-05,-0.549792124942997,2.6031374638287e-06,0.0230836124284205,0.981747293892126,-0.342365183272135,0.0118368159465758,-0.178207537999805,0.834432910752576
"YKR036C",-0.0602069707734392,0.588689396931854,-0.000526303073635346,0.997063129734655,-0.148570471101581,0.138688036241415,0.161266354741874,0.120442094781193,-0.0527733466372238,0.925897817844789,0.0355901536909178,0.806079482094877,-0.126202504124592,0.898592082123404
"YKR037C",-0.421849099646416,2.56808386547208e-05,0.645620807952055,2.78527129224061e-11,-0.18511710284786,0.0685132414043613,0.453944424910851,1.37023399326563e-06,0.088116209050471,0.846787739061336,-0.148615787748086,0.240085730056231,0.0430605952931183,0.998144679239541
"YKR038C",-0.33829013475391,1.81698220512238e-07,0.285220296031701,2.02236419778843e-05,-0.23454582668938,0.000296015968201271,0.317136768907242,7.3181725543918e-07,0.0970843978218644,0.700523879619566,-0.00665991024266462,0.953419565959152,-0.0385763831182053,0.998144679239541
"YKR039W",-0.0957028253880682,0.523314941499417,-0.157311661643334,0.302677985633548,0.0775872133944822,0.600877126857922,-0.215324738937847,0.125015745406408,0.174443499198558,0.719621260835745,0.001153460416008,0.994394352646825,0.05916653771052,0.998144679239541
"YKR040C",1.84758980715635,0.00317160402356007,-2.43755563989099,0.000121525556212961,-0.0101602007864435,0.990396536613289,-0.338490907349622,0.672181070479868,0.2699900137862,0.953625819116187,2.127740021729,0.00237902335787702,0.0286752891876284,0.998144679239541
"YKR041W",0.746669129686893,0.00123078843225881,-0.88650828853273,0.000115852398185094,0.178305677728656,0.481197616706409,-0.56883012520752,0.0149471651007168,-0.193669245067148,0.861677395653556,0.374694206891089,0.161268263329706,0.0570160435658785,NA
"YKR042W",-0.283791655430478,0.220957320490387,0.0888455830166388,0.74897913694096,-0.470961200797426,0.0313651018733908,0.556985785463704,0.0128373328545058,0.131419610639745,0.91488411605312,0.318589156006693,0.2320936669841,-0.149551046440372,0.998144679239541
"YKR043C",-0.878725743423184,1.32398253526292e-28,0.322018893461861,0.000183454559406488,-0.935968276244391,6.1500439711759e-33,0.496586248822966,1.17599012827625e-09,0.00747130304603179,0.996333918045923,0.0647138358672391,0.583533764907166,-0.109853519493866,0.904988824917469
"YKR044W",-0.237149151747168,0.00659267807886363,0.433731654732004,3.05043248291288e-07,-0.380800627881772,3.8633600812229e-06,0.484798869209933,3.08795396661094e-09,-0.0905055679894026,0.801018940432365,0.0531459081452006,0.67205241789214,0.00207869366727173,0.998746252817338
"YKR045C",-0.0595254280497928,0.802500632867161,0.156925111329868,0.513469030921047,0.0345935577058867,0.885545998053376,0.389552335246151,0.0588222697865087,0.0530133018038358,0.97620978832749,-0.0411056839518438,0.893587997906064,-0.273732907868127,0.860562681132126
"YKR046C",0.853144539581744,8.42395166594052e-32,-0.444040030994103,3.67649855544424e-09,0.630954055694965,6.47619179509679e-18,-0.287739288480402,0.000194763188519419,0.150970595948958,0.56567759633139,0.373161079835738,5.59304448767248e-06,0.216860337322036,0.112850796109297
"YKR047W",-0.182860964944723,0.265368462860853,0.259929839272811,0.110273336028483,-0.460425399220249,0.00100934985410621,-0.0365727296643523,0.849666609389159,-0.355346904278816,0.305304519298347,-0.0777824700032907,0.72161608365035,0.218720098933873,NA
"YKR048C",-0.0399435007776205,0.574038000868739,-0.130627171642373,0.0514609991681076,-0.174135230691076,0.0047183484942927,0.143418095617928,0.026967872312843,-0.021864986553895,0.968972273207432,0.112326743359561,0.133844998391787,-0.16171852390074,0.18821974694793
"YKR049C",0.822485481434323,8.85172662539374e-19,-0.414417515378088,1.73269458727698e-05,0.662921288208667,1.33065335361626e-12,-0.036263872860414,0.77094035879744,0.196734563142149,0.546672516350122,0.356298756367806,0.000788286149406645,-0.0218548861498686,0.998144679239541
"YKR050W",0.214775119924787,0.0492788730836723,0.24306345891564,0.0295921374769297,0.0544839284322115,0.655060075743439,0.515639647174349,4.26632726972656e-07,0.101511126130177,0.828141307439774,0.261802317622752,0.0307747456192198,-0.0107738706359572,0.998144679239541
"YKR051W",-0.147653657577679,0.233548092173352,0.0507778007299665,0.729657736670017,-0.0234378533599265,0.863430406073837,-0.123900950180161,0.33403188761737,-0.189575995790486,0.649056480767564,-0.313791800008238,0.0150833720225428,-0.139113049098111,0.927846772811612
"YKR052C",-0.322073276710979,0.000941838759877058,-0.229776833002949,0.029272177747666,-0.244862125482183,0.0114374375991708,-0.210188809305798,0.0397446245358985,0.0934734120480958,0.825071683246338,0.0162622608192999,0.917181305041692,-0.00332576287785152,0.998144679239541
"YKR053C",-0.230908981752978,0.00914076858236096,0.35547283686243,4.34632570908408e-05,0.0740407545104596,0.432824816947446,0.102062703193021,0.281438700199595,-0.00669500660445234,0.996374681090247,-0.31164474286789,0.00117490048121573,-0.0582346091984805,0.998144679239541
"YKR054C",0.334783619846083,0.0337131163148172,0.187144474889386,0.293252647586838,-0.287810454714017,0.0691300060911894,0.723664727994149,1.60368256410117e-06,-0.18777795193077,0.750525109940367,0.434816122629329,0.0128344539924891,-0.101704130475434,0.998144679239541
"YKR055W",0.217813435117785,0.0511535722086938,-0.147158287303943,0.224753203273754,0.170095170224236,0.124478032076368,-0.240820066424045,0.0290728970600483,-0.0156429485259744,0.989169592359007,0.0320753163675749,0.843574788904601,0.125737095487677,0.934569582089499
"YKR056W",-0.0132671206854731,0.92228313934158,-0.112565407275731,0.402803526204004,0.0631445708185554,0.625925646835637,-0.244356572801997,0.0400933040594536,-0.0623281716829374,0.92577326336446,-0.138739863186966,0.334710480319611,-0.00694869766069966,0.998144679239541
"YKR057W",-1.16697847328438,7.84168365594422e-18,0.36002177376315,0.0184594585875219,-1.5978089955278,6.33004498999323e-33,0.525809829611411,0.000281850488944985,-0.196110812356646,0.709402234829562,0.234719709886773,0.183207886361218,0.0689316540385118,0.998144679239541
"YKR058W",0.371284338593085,0.206650806085777,-0.174620224840229,0.60880925737971,0.317560312899917,0.280272892928938,0.0461384904630571,0.901655136733357,0.101652484716545,0.964374923693521,0.155376510409714,0.697341787155687,-0.0653822048935726,0.998144679239541
"YKR059W",-1.17471183403818,9.03230128782389e-30,0.389914836719122,0.000595741738374248,-1.40999494399563,9.64758249691178e-43,0.561137342764441,2.47074654686404e-07,-0.0305608086213073,0.975463288375057,0.204722301336136,0.12654990633914,0.0334997952908179,0.998144679239541
"YKR060W",-0.218787316073151,0.0752377102073856,0.182769755901446,0.164983555632244,0.0540315655420458,0.689633707340562,-0.16268375886976,0.205013509482765,-0.181928561095296,0.672557866745771,-0.454747442710493,0.000409723657392295,-0.109293927939286,0.998144679239541
"YKR061W",1.17141006113478,0.000339516938512497,0.043900317847862,0.92593123703458,1.37067690457472,2.11430075051504e-05,-0.146282554864631,0.732773894262587,0.0583225728153867,0.984290257373413,-0.140944270624554,0.774430153662341,0.0492386020879398,0.998144679239541
"YKR062W",0.0637312510681027,0.546875213437881,-0.100745808754185,0.353902025581022,-0.0248869611161627,0.8239182172472,-0.0627456135483484,0.578452780366142,-0.00379797146610199,0.996374681090247,0.0848202407181634,0.49411482448703,0.0468200455123263,0.998144679239541
"YKR063C",0.0796635260007202,0.361933072904559,0.134982028711846,0.115531822965957,0.118333033935938,0.141783818323858,0.1120286247004,0.180665032278639,-0.067564060974912,0.852479022867308,-0.10623356891013,0.274247386629099,-0.0832801648986839,0.951935452594244
"YKR064W",0.234747332765707,0.00137165742010653,-0.0218983642063637,0.819255567075746,0.120693581740904,0.10755935527743,-0.0160081448357254,0.869510593905747,-0.124715154602576,0.64667436864641,-0.0106614035777723,0.928207164940198,-0.0165516229484106,0.998144679239541
"YKR065C",0.126708205730569,0.163983463550723,-0.138993095003279,0.141852657915918,0.0523392742230821,0.587583730915277,-0.123926072215147,0.183562350224484,0.0156579612375484,0.983346885135532,0.0900268927450356,0.417986851098895,0.0749598699569041,0.998144679239541
"YKR066C",0.332320214658159,0.0116958288571332,-0.298747211100655,0.0319630763645661,0.0183282475445812,0.909937392765016,0.0259148718176991,0.886255686249418,0.164210269812923,0.738642525737833,0.478202236926501,0.00092407048378044,0.153540154008146,0.935688203967253
"YKR067W",0.419684656065967,8.21587490536193e-05,-0.562924995035176,1.34753533010734e-07,0.0893989707373312,0.461887272117852,-0.296971709771965,0.00787932381300274,0.0521186272725998,0.939071750114821,0.382404312601236,0.00148534346648049,0.116451027338025,0.966427713683316
"YKR068C",-0.134358041564891,0.252996900589219,-0.0400604953925488,0.775723880342909,-0.0994326326075051,0.399658371001922,-0.158691012331267,0.180665032278639,-0.0553422584932259,0.931481313744646,-0.0902676674506116,0.536875599473937,0.0283628494881063,0.998144679239541
"YKR069W",1.07743657894821,6.37122535314481e-27,-0.594461936733987,3.70196284334019e-09,0.45365193116903,1.01516161125418e-05,-0.149024075285823,0.193268777429993,-0.100557849098824,0.845024620666152,0.523226798680353,1.69457133574874e-06,0.0777889372321887,0.998144679239541
"YKR070W",0.0187213029210815,0.805046157537813,-0.187711032575082,0.0042501455093111,-0.179086280160815,0.0039023088534194,-0.0116424348817749,0.89153551165008,-0.0354226210584232,0.923997954863941,0.162384962023473,0.0246608560445356,-0.0136836356698344,0.998144679239541
"YKR071C",-0.28362874424352,0.000328127549033344,-0.195206148062364,0.0219021964836596,-0.191907496346848,0.0162019150919185,-0.511128889035699,2.3928798695945e-11,-0.127925577924869,0.669066185824029,-0.21964682582154,0.0156237209980221,0.096275915151795,0.93158568964585
"YKR072C",0.139074063764476,0.27069688404001,-0.179899256195884,0.16673751133373,0.220818898140111,0.0642822694628566,-0.116602016553855,0.388064381153262,0.210490586823076,0.602993378255371,0.128745752447442,0.392439818400558,0.065448512805412,0.998144679239541
"YKR073C",0.0570187256178351,0.827998704769685,0.0472528306925208,0.869656014172935,0.115267196087983,0.636033743457891,-0.0882788559552728,0.737552972124167,0.00914755152328456,0.996374681090247,-0.0491009189468637,0.88287077292674,0.0864307677009299,NA
"YKR074W",-0.287889038739247,0.00722965567005582,-0.091930233375295,0.476062021749264,-0.235929869471415,0.0256266493482077,-0.338951929800189,0.00145277977321118,-0.0233234316662744,0.97953609211187,-0.0752826009341058,0.612462787140682,0.171739095490788,0.735877531468363
"YKR075C",0.609308458468288,0.474278116562964,-0.764880013938147,0.395732903473759,0.529738219966928,0.537292247844391,-0.562411128258235,0.543398888089499,0.317447239528575,0.954524912850334,0.397017478029936,0.720713144342656,0.194548592350023,0.998144679239541
"YKR076W",1.60853583045316,2.29198213970213e-44,-0.568370912178754,1.97024184117484e-06,1.50963304895817,1.43155309070067e-39,-0.444041800659152,0.000220222006264376,0.153600841794255,0.755685202980345,0.252503623289242,0.0742200373867157,0.12817451176964,0.966427713683316
"YKR077W",-0.202777710796809,0.616431726838468,0.125527284354348,0.784745671938559,-0.27664754317626,0.482989557959017,0.181029983876557,0.685937827805196,0.0378735352525301,0.996333918045923,0.111743367631981,0.833818917845886,0.0562406681097723,0.998144679239541
"YKR078W",0.0501543897723723,0.679565231085985,0.191069628494122,0.0855222917190814,0.288690390992488,0.00401500624118975,0.00124355272257244,0.991025186971452,0.0684097686539664,0.902644456884038,-0.170126232566149,0.169679067546891,0.0196998432054006,0.998144679239541
"YKR079C",0.0505111158852136,0.670731845866437,-0.182027716550266,0.105671701675498,-0.081390723832951,0.474220515089945,-0.155851068810227,0.163711989939337,-0.176439083448817,0.636773981683316,-0.0445372437306526,0.76777267928745,-0.0707138914706916,0.998144679239541
"YKR080W",0.876157489724917,3.40065149237825e-06,-0.642837767067713,0.0012763743394369,0.481505778659129,0.0137489567019727,-0.760174181458438,8.83268692019482e-05,-0.249057196469838,0.735557773454708,0.145594514595951,0.5875746075357,0.262930928986676,0.884890563715824
"YKR081C",-0.563125110327111,1.05025766733944e-06,0.214381390596601,0.103206457170322,-0.391017611255992,0.000816257562280829,-0.0477643250121266,0.756515593515692,-0.189505412332088,0.67053970751388,-0.361612911403207,0.00728616292630455,-0.09946719579448,0.998144679239541
"YKR082W",-0.102213015275754,0.130748278677251,-0.0907175080965887,0.210532830128791,-0.157858458726035,0.0134163801252756,-0.11873787089899,0.0823017728433647,-0.0775468276034683,0.750525109940367,-0.021901384153187,0.820543928111148,0.00611897864921451,0.998144679239541
"YKR083C",-0.924203917166537,2.01349982146101e-07,0.493787067017778,0.0110374807775973,-0.451144008949361,0.00911456860026686,-0.0855939770086169,0.699313996205675,-0.185313892441878,0.795291166105178,-0.658373800659054,0.00124612434530933,-0.0789927566326594,0.998144679239541
"YKR084C",-0.0517291040030625,0.460655520684522,-0.219990583350815,0.000542036015940158,-0.0844407370227657,0.195313477072558,-0.260725253635632,1.91611974692857e-05,-0.0511248539457606,0.860236923676492,-0.0184132209260574,0.846624031082679,0.0223214493587599,0.998144679239541
"YKR085C",-0.185718695825488,0.129516003838873,-0.0108688489659907,0.948795696003839,-0.0885917727861719,0.493021915493648,-0.117166898881876,0.379128089220932,-0.00969754183144399,0.996333918045923,-0.10682446487076,0.492116833188223,-0.000526414954873969,0.998746252817338
"YKR086W",-0.169374743851114,0.0686018679229819,-0.00329723321894404,0.97912229891064,-0.060823042848303,0.543512366911787,-0.0148854403128981,0.901655136733357,0.000962058100497888,0.998849437197848,-0.107589642902313,0.3461027434327,-0.0960014358083587,0.95941336586245
"YKR087C",0.0357746848702786,0.812351191731467,-0.206971551046751,0.1396860240193,0.122611066873285,0.371359912080609,-0.296496283494329,0.0232591281142866,0.0296310336744032,0.977107542066279,-0.0572053483286033,0.757449594711633,0.0323193841189745,0.998144679239541
"YKR088C",-0.126526414519804,0.223104467266054,0.0237598382493207,0.852873827078461,-0.244202497633796,0.0101822268341344,-0.0566837165596449,0.631570116441656,-0.0486691845987917,0.931528788044082,0.0690068985151998,0.606345340202129,0.149450453324165,0.776100867992245
"YKR089C",-0.093676110753649,0.48621040566293,-0.373854069134981,0.00246543922357215,-0.23518407866845,0.0544145003758473,-0.159997381724213,0.233112719837692,0.168778784781625,0.708366920418792,0.310286752696426,0.0233330466697501,0.0964300652856579,0.998144679239541
"YKR090W",-0.321499051303077,5.68634272029391e-08,0.349809921525743,3.49637919865916e-09,-0.287843982836519,4.95334500595304e-07,0.340813018267619,1.91058821069111e-09,-0.0494644092064432,0.860236923676492,-0.083119477673001,0.278579055761175,-0.0741225744148769,0.91736654804853
"YKR091W",1.27573877272362,0.00855225195831465,-0.811828659298838,0.127929062560205,0.816725158726025,0.102921771476711,-0.301323489015067,0.616074038165522,0.0296311514927371,0.996374681090247,0.48864476549033,0.440472416117082,-0.021860404793441,0.998144679239541
"YKR092C",-0.235897678130043,0.209859660231156,0.16798851141601,0.422669198513551,-0.662646180005645,0.000106158304430126,0.81462897236316,2.11735680298497e-06,-0.0213298529869611,0.993729449214437,0.40541864888864,0.0467525987015237,-0.241221812058509,0.877313218821792
"YKR093W",-0.0366373859252417,0.70025735964931,-0.170018719680934,0.0523498490523164,-0.134456399706078,0.111306087273196,-0.0574293269445283,0.565440342740642,0.0517037326346297,0.906945844196686,0.149522746415466,0.126056071380599,0.0369333536790609,0.998144679239541
"YKR094C",-1.46751424344778,9.76723678984406e-55,0.350726193583573,0.000756753950339187,-1.85791769077367,1.05698907336528e-87,0.627705800660954,1.68440572155008e-10,-0.083507945034225,0.860236923676492,0.306895502291664,0.00778290511490716,0.0299158952142832,0.998144679239541
"YKR095W",-0.0954233222238693,0.364698692069809,0.172553424753161,0.0992029331009385,-0.408486788142161,9.07350496574671e-06,0.433324977954938,3.49295810047162e-06,-0.15788498158242,0.65624549655515,0.155178484335872,0.181537775783275,-0.105593068865905,0.948183860688087
"YKR095W-A",-0.900211405007777,7.92354729380697e-14,0.422375220049735,0.00126901491200471,-0.552522418835008,1.69071705350518e-06,-0.100852643178889,0.487887692395966,-0.0875660307017952,0.882045670294351,-0.435255016874564,0.00223580099050477,0.0879728463540599,0.998144679239541
"YKR096W",0.281378924535052,6.08542248597494e-05,-0.0496126272372769,0.5717649946484,0.0649143551019999,0.409772931166992,0.132467948352202,0.0806680218435695,0.038879021045923,0.926009255959661,0.255343590478975,0.00121347643690545,0.073263014889496,0.966427713683316
"YKR097W",1.45145850932457,9.17321747468453e-13,-0.282403243129174,0.232711894155398,1.11106110875075,5.83938845733627e-08,0.135563071332208,0.598960248506026,0.115117655106229,0.929189966204195,0.455515055680054,0.0617069403844661,0.0375487412186716,0.998144679239541
"YKR098C",0.711041079679423,5.932522842095e-05,-0.112953172518719,0.614469918053173,0.782880748050385,7.46657584509717e-06,7.4006848861118e-05,0.999790533344062,0.137517259038646,0.878141582293744,0.065677590667684,0.807486030278262,-0.0473495886998963,0.998144679239541
